"","atmnevek","cimek","lon","lat"
"6482","Erste Bank Hungary Zrt. - Fiók","Szent István tér 9, 2440 Százhalombatta",NA,NA
"6483","MKB Zrt. - Fiók","Terstyánszky Ödön utca 68, 2083 Solymár",NA,NA
"6484","MKB Zrt. - ATM","Terstyánszky utca 68, 2083 Solymár",NA,NA
"6485","CENTRÁL TAKARÉK Szövetkezet - ATM","Király u. 1/a., 2626 Nagymaros",NA,NA
"6486","CENTRÁL TAKARÉK Szövetkezet - Fiók","Király u. 1/a., 2626 Nagymaros",NA,NA
"6487","OTP Bank Nyrt. - ATM","Dózsa Gy. U. utca 199, 6346 Sükösd",NA,NA
"6488","OTP Bank Nyrt. - ATM","Baross utca 29, 2045 Törökbálint",NA,NA
"6489","OTP Bank Nyrt. - ATM","Fő tér 2, 2626 Nagymaros",NA,NA
"6490","Magyar Posta Zrt. - Fiók","Baross utca 36., 2045 Törökbálint",NA,NA
"6491","B3 Takarék - Fiók","Damjanich u. 23, 2440 Százhalombatta",NA,NA
"6492","B3 Takarék - ATM","Damjanich u. 23, 2440 Százhalombatta",NA,NA
"6493","UniCredit Bank Zrt. - ATM","Munkácsy Mihály utca 83, 2046 Törökbálint",NA,NA
"6494","Magyar Posta Zrt. - Fiók","Német utca 10., 2626 Nagymaros",NA,NA
"6495","OTP Bank Nyrt. - ATM","Terstyánszky út 89, 2083 Solymár",NA,NA
"6496","OTP Bank Nyrt. - ATM","Fő út 1, 2451 Ercsi",NA,NA
"6497","OTP Bank Nyrt. - ATM","Budaörsi út 2756/44, 2092 Budakeszi",NA,NA
"6498","Nemesnádudvar és Vidéke Takarékszövetkezet - Fiók","Dózsa Gy. u. 165, 6346 Sükösd",NA,NA
"6499","B3 Takarék - Fiók","Dózsa György tér 1/a., 2092 Budakeszi",NA,NA
"6500","OTP Bank Nyrt. - ATM","Dózsa Gy. tér 1, 2092 Budakeszi",NA,NA
"6501","OTP Bank Nyrt. - ATM","Piac tér 1, 2440 Százhalombatta",NA,NA
"6502","Magyar Posta Zrt. - Fiók","Dózsa György út 112., 6346 Sükösd",NA,NA
"6503","K&H Bank Zrt. - ATM","Lepence völgy - -, 2025 Visegrád",NA,NA
"6504","B3 Takarék - Fiók","Szent I. u. 3, 2451 Ercsi",NA,NA
"6505","B3 Takarék - ATM","Szent István utca 3, 2451 Ercsi",NA,NA
"6506","Magyar Posta Zrt. - Fiók","Dózsa György út 2, 2451 Ercsi",NA,NA
"6507","CIB Bank Zrt. - Fiók","Bajcsy-Zsilinszky utca 75., 2045 Törökbálint",NA,NA
"6508","CIB Bank Zrt. - ATM","Bajcsy-Zsilinszky utca 75., 2045 Törökbálint",NA,NA
"6509","CIB Bank Zrt. - Fiók","Bajcsy-Zsilinszky utca 75., 2045 Törökbálint",NA,NA
"6510","CIB Bank Zrt. - ATM","Bajcsy-Zsilinszky utca 75., 2045 Törökbálint",NA,NA
"6511","OTP Bank Nyrt. - ATM","Terstyánszky utca 102, 2083 Solymár",NA,NA
"6512","OTP Bank Nyrt. - ATM","Vörösmrty – Iskola sarok utca 0, 2440 Százhalombatta",NA,NA
"6513","Magyar Posta Zrt. - Fiók","Olajmunkás út 2, 2440 Százhalombatta",NA,NA
"6514","OTP Bank Nyrt. - ATM","Bajcsy-Zs. utca 125, 2030 Érd",NA,NA
"6515","Magyar Posta Zrt. - Fiók","Köztársaság utca 17., 6353 Dusnok",NA,NA
"6516","OTP Bank Nyrt. - ATM","Köztársaság utca 20-22, 6353 Dusnok",NA,NA
"6517","OTP Bank Nyrt. - ATM","Gyár utca 2, 2040 Budaörs",NA,NA
"6518","OTP Bank Nyrt. - ATM","Budapark, Keleti 3. út 3., 2040 Budaörs",NA,NA
"6519","OTP Bank Nyrt. - ATM","Budapark, Keleti út 3., 2040 Budaörs",NA,NA
"6520","Erste Bank Hungary Zrt. - ATM","Dózsa György út 45., 2451 Ercsi",NA,NA
"6521","Nemesnádudvar és Vidéke Takarékszövetkezet - Fiók","Tulipán u. 6/b, 6353 Dusnok",NA,NA
"6522","Magyar Posta Zrt. - Fiók","Ipoly út 11., 2647 Hont",NA,NA
"6523","Magyar Posta Zrt. - Fiók","Gyár utca 2, 2040 Budaörs",NA,NA
"6524","OTP Bank Nyrt. - ATM","Gizella telep 1, 2026 Visegrád",NA,NA
"6525","""BÁCSKA"" Takarékszövetkezet - Fiók","Vöröshadsereg u. 2, 6522 Gara",NA,NA
"6526","Magyar Posta Zrt. - Fiók","Dózsa György út 93., 6347 Érsekcsanád",NA,NA
"6527","Magyar Posta Zrt. - Fiók","Szabadság utca 3/a, 6522 Gara",NA,NA
"6528","K&H Bank Zrt. - ATM","Fő utca 30., 2085 Pilisvörösvár",NA,NA
"6529","K&H Bank Zrt. - Fiók","Fő út 30, 2085 Pilisvörösvár",NA,NA
"6530","Nemesnádudvar és Vidéke Takarékszövetkezet - Fiók","Dózsa Gy. u. 78, 6347 Érsekcsanád",NA,NA
"6531","Fókusz Takarék - Fiók","Kossuth u. 66, 6334 Géderlak",NA,NA
"6532","Fókusz Takarék - ATM","Kossuth u. 66, 6334 Géderlak",NA,NA
"6533","Magyar Posta Zrt. - Fiók","Kossuth utca 68., 6334 Géderlak",NA,NA
"6534","Euronet Banktechikai Kft. - ATM","Gyar utca 2, 2040 Budaörs",NA,NA
"6535","Pilisvörösvár és Vdéke Tksz. - Fiók","Fő út 69, 2085 Pilisvörösvár",NA,NA
"6536","Pilisvörösvár és Vdéke Tksz. - ATM","Fő u. 69, 2085 Pilisvörösvár",NA,NA
"6537","Magyar Posta Zrt. - Fiók","Fehérvári út 63., 2030 Érd",NA,NA
"6538","OTP Bank Nyrt. - ATM","Fő utca 60, 2085 Pilisvörösvár",NA,NA
"6539","OTP Bank Nyrt. - Fiók","Fő utca 60, 2085 Pilisvörösvár",NA,NA
"6540","Raiffeisen Bank Zrt. - ATM","Fő út 77, 2085 Pilisvörösvár",NA,NA
"6541","Raiffeisen Bank Zrt. - Fiók","Fő út 77, 2085 Pilisvörösvár",NA,NA
"6542","Magyar Posta Zrt. - Fiók","Fő utca 70., 2085 Pilisvörösvár",NA,NA
"6543","Sberbank Magyarország Zrt - ATM","Fő utca 83, 2085 Pilisvörösvár",NA,NA
"6544","Sberbank Magyarország Zrt - Fiók","Fő út 83., 2085 Pilisvörösvár",NA,NA
"6545","CENTRÁL TAKARÉK Szövetkezet - Fiók","Felszabadulás út 8, 2647 Hont",NA,NA
"6546","Euronet Banktechikai Kft. - ATM","Budaorsi utca 4, 2051 Biatorbágy",NA,NA
"6547","UniCredit Bank Zrt. - ATM","Torbágy utca 1, 2045 Törökbálint",NA,NA
"6548","Magyar Posta Zrt. - Fiók","Iparos utca 2-6., 2030 Érd",NA,NA
"6549","OTP Bank Nyrt. - ATM","Torbágy utca 1, 2045 Törökbálint",NA,NA
"6550","Magyar Posta Zrt. - Fiók","Torbágy út 1., 2045 Törökbálint",NA,NA
"6551","Magyar Posta Zrt. - Fiók","Aradi utca 50., 6331 Foktő",NA,NA
"6552","OTP Bank Nyrt. - ATM","Bem tér 1, 2030 Érd",NA,NA
"6553","B3 Takarék - ATM","Hegesztő út 10, 2030 Érd",NA,NA
"6554","B3 Takarék - Fiók","Hegesztő u. 10, 2030 Érd",NA,NA
"6555","UniCredit Bank Zrt. - ATM","Budaörsi út 4, 2051 Biatorbágy",NA,NA
"6556","Pilisvörösvár és Vdéke Tksz. - ATM","Szabadság u. 224/3, 2084 Pilisszentiván",NA,NA
"6557","Pilisvörösvár és Vdéke Tksz. - Fiók","Szabadság u. 224, 2084 Pilisszentiván",NA,NA
"6558","Pilisvörösvár és Vdéke Tksz. - Fiók","Fő út 130, 2085 Pilisvörösvár",NA,NA
"6559","Pilisvörösvár és Vdéke Tksz. - ATM","Fő u. 130, 2085 Pilisvörösvár",NA,NA
"6560","Magyar Posta Zrt. - Fiók","Szabadság utca 46., 2084 Pilisszentiván",NA,NA
"6561","OTP Bank Nyrt. - ATM","Szabadság, út 85, 2084 Pilisszentiván",NA,NA
"6562","OTP Bank Nyrt. - ATM","Fő út 157, 2085 Pilisvörösvár",NA,NA
"6563","OTP Bank Nyrt. - Fiók","Petőfi utca 2, 2457 Adony",NA,NA
"6564","OTP Bank Nyrt. - ATM","Petőfi S. utca 2, 2457 Adony",NA,NA
"6565","B3 Takarék - Fiók","Bajcsy Zs. u. 3, 2457 Adony",NA,NA
"6566","B3 Takarék - ATM","Bajcsy-Zs. u. 3, 2457 Adony",NA,NA
"6567","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 6., 2457 Adony",NA,NA
"6568","OTP Bank Nyrt. - ATM","Kisfaludi utca 30-32, 2085 Pilisvörösvár",NA,NA
"6569","Magyar Posta Zrt. - Fiók","Szent István utca 17., 2625 Kóspallag",NA,NA
"6570","K&H Bank Zrt. - ATM","Kossuth Lajos utca 47., 2094 Nagykovácsi",NA,NA
"6571","Magyar Posta Zrt. - Fiók","Árpád utca 3., 6332 Uszód",NA,NA
"6572","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 26., 2094 Nagykovácsi",NA,NA
"6573","Dunaföldvár és Vidéke Tksz. - ATM","Táncsics u. 27/a, 2427 Baracs",NA,NA
"6574","Dunaföldvár és Vidéke Tksz. - Fiók","Táncsics u. 27 /a, 2427 Baracs",NA,NA
"6575","B3 Takarék - ATM","Rákóczi u. 91, 2461 Tárnok",NA,NA
"6576","B3 Takarék - Fiók","Rákóczi út 91, 2461 Tárnok",NA,NA
"6577","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 11., 2427 Baracs",NA,NA
"6578","OTP Bank Nyrt. - ATM","Rákóczi út 83, 2461 Tárnok",NA,NA
"6579","UniCredit Bank Zrt. - ATM","Budai utca 1, 2051 Biatorbágy",NA,NA
"6580","OTP Bank Nyrt. - ATM","Ady utca 3, 6352 Fajsz",NA,NA
"6581","Magyar Posta Zrt. - Fiók","Rákóczi Ferenc utca 8., 2098 Pilisszentkereszt",NA,NA
"6582","Dunakanyar Tksz. - Fiók","Hősök tere 4, 2027 Dömös",NA,NA
"6583","Pilisvörösvár és Vdéke Tksz. - Fiók","Fő u. 29, 2098 Pilisszentkereszt",NA,NA
"6584","Pilisvörösvár és Vdéke Tksz. - ATM","Fő út 29, 2098 Pilisszentkereszt",NA,NA
"6585","Pilisvörösvár és Vdéke Tksz. - ATM","Kossuth u. 67, 2094 Nagykovácsi",NA,NA
"6586","Pilisvörösvár és Vdéke Tksz. - Fiók","Kossuth L. u. 58, 2094 Nagykovácsi",NA,NA
"6587","Magyar Posta Zrt. - Fiók","Kossuth utca 67., 6333 Dunaszentbenedek",NA,NA
"6588","Magyar Posta Zrt. - Fiók","Bajcsy utca 7., 6352 Fajsz",NA,NA
"6589","Fókusz Takarék - Fiók","Kossuth u. 49, 6333 Dunaszentbenedek",NA,NA
"6590","""BÁCSKA"" Takarékszövetkezet - ATM","Kossuth u. 91, 6521 Vaskút",NA,NA
"6591","Magyar Posta Zrt. - Fiók","Alkotmány utca 1., 6521 Vaskút",NA,NA
"6592","Magyar Posta Zrt. - Fiók","Petőfi tér 4., 2027 Dömös",NA,NA
"6593","Magyar Posta Zrt. - Fiók","Rákóczi utca 25., 2461 Tárnok",NA,NA
"6594","OTP Bank Nyrt. - ATM","Fő utca 43, 2421 Nagyvenyim",NA,NA
"6595","Magyar Posta Zrt. - Fiók","Fő utca 43., 2421 Nagyvenyim",NA,NA
"6596","""BÁCSKA"" Takarékszövetkezet - Fiók","Alkotmány u. 3/a., 6521 Vaskút",NA,NA
"6597","Magyar Posta Zrt. - Fiók","Fehérvári utca 36., 2423 Daruszentmiklós",NA,NA
"6598","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 28/b, 7134 Gerjen",NA,NA
"6599","Magyar Posta Zrt. - Fiók","Hegy utca 4., 7030 Paks",NA,NA
"6600","Magyar Posta Zrt. - Fiók","Árpád utca 1., 2627 Zebegény",NA,NA
"6601","OTP Bank Nyrt. - ATM","Petőfi tér 6, 2627 Zebegény",NA,NA
"6602","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 10., 2095 Pilisszántó",NA,NA
"6603","""BÁCSKA"" Takarékszövetkezet - ATM","Dózsa Gy. út 214, 6503 Baja",NA,NA
"6604","""BÁCSKA"" Takarékszövetkezet - Fiók","Dózsa Gy. u. 214, 6503 Baja",NA,NA
"6605","Magyar Posta Zrt. - Fiók","Dózsa György utca 161., 6500 Baja",NA,NA
"6606","Pilisvörösvár és Vdéke Tksz. - Fiók","Kossuth L. u. 91-1., 2095 Pilisszántó",NA,NA
"6607","Pilisvörösvár és Vdéke Tksz. - ATM","Kossuth u. 89, 2095 Pilisszántó",NA,NA
"6608","OTP Bank Nyrt. - ATM","Bernhart Sándor utca 77, 6500 Baja",NA,NA
"6609","OTP Bank Nyrt. - ATM","Rókus utca 10, 6500 Baja",NA,NA
"6610","OTP Bank Nyrt. - ATM","Csernák M. tér 4, 6500 Baja",NA,NA
"6611","Borotai Takarékszövetkezet - Fiók","Tóth Kálmán utca 14/B, 6500 Baja",NA,NA
"6612","Borotai Takarékszövetkezet - ATM","Tóth Kálmán utca 14/B, 6500 Baja",NA,NA
"6613","OTP Bank Nyrt. - ATM","Déli Ipartelepi út 0, 6500 Baja",NA,NA
"6614","Raiffeisen Bank Zrt. - ATM","Jelky András tér 11-12, 6500 Baja",NA,NA
"6615","Raiffeisen Bank Zrt. - Fiók","Jelky András tér 11-12, 6500 Baja",NA,NA
"6616","Erste Bank Hungary Zrt. - ATM","Vörösmarty Mihály utca 5., 6500 Baja",NA,NA
"6617","BUDAPEST Bank Zrt. - ATM","Vörösmarty Mihály utca 5/a, 6500 Baja",NA,NA
"6618","BUDAPEST Bank Zrt. - Fiók","Vörösmarty Mihály utca 5/a, 6500 Baja",NA,NA
"6619","CIB Bank Zrt. - Fiók","Déri Frigyes sétány 1-3., 6500 Baja",NA,NA
"6620","CIB Bank Zrt. - ATM","Déri Frigyes sétány 1-3., 6500 Baja",NA,NA
"6621","Magyar Posta Zrt. - Fiók","Oroszlán utca 5., 6500 Baja",NA,NA
"6622","Erste Bank Hungary Zrt. - Fiók","Vörösmarty Mihály utca 5, 6500 Baja",NA,NA
"6623","UniCredit Bank Zrt. - ATM","Tóth Kálmán tér 3, 6500 Baja",NA,NA
"6624","MKB Zrt. - Fiók","Bartók Béla utca 10, 6500 Baja",NA,NA
"6625","MKB Zrt. - ATM","Bartók Béla utca 10, 6500 Baja",NA,NA
"6626","Erste Bank Hungary Zrt. - ATM","Tóth Kálmán tér 1., 6500 Baja",NA,NA
"6627","OTP Bank Nyrt. - Fiók","Deák Ferenc utca 1, 6500 Baja",NA,NA
"6628","OTP Bank Nyrt. - ATM","Deák F. utca 1, 6500 Baja",NA,NA
"6629","OTP Bank Nyrt. - ATM","Szabadság utca 88, 6500 Baja",NA,NA
"6630","Magyar Posta Zrt. - Fiók","Szabadság út 77., 6500 Baja",NA,NA
"6631","K&H Bank Zrt. - ATM","Szentháromság tér 8-10., 6500 Baja",NA,NA
"6632","K&H Bank Zrt. - ATM","Szentháromság tér 8-10., 6500 Baja",NA,NA
"6633","K&H Bank Zrt. - Fiók","Szentháromság tér 8-10., 6500 Baja",NA,NA
"6634","Fókusz Takarék - Fiók","Szentháromság tér 7, 6500 Baja",NA,NA
"6635","Fókusz Takarék - ATM","Szentháromság tér 7, 6500 Baja",NA,NA
"6636","OTP Bank Nyrt. - ATM","Dózsa György utca 4, 7030 Paks",NA,NA
"6637","""BÁCSKA"" Takarékszövetkezet - Fiók","Dr. Alföldi J. tér 1/a., 6500 Baja",NA,NA
"6638","K&H Bank Zrt. - Fiók","Dózsa György utca 21, 7030 Paks",NA,NA
"6639","K&H Bank Zrt. - ATM","Dózsa György út 21., 7030 Paks",NA,NA
"6640","Magyar Posta Zrt. - Fiók","Fő utca 26/a., 2454 Iváncsa",NA,NA
"6641","MECSEK TAKARÉK Szövetkezet - Fiók","Villany u. 4, 7030 Paks",NA,NA
"6642","MECSEK TAKARÉK Szövetkezet - ATM","Villany u. 4, 7030 Paks",NA,NA
"6643","OTP Bank Nyrt. - ATM","Dózsa Gy. út 33, 7030 Paks",NA,NA
"6644","OTP Bank Nyrt. - Fiók","Dózsa György út 33, 7030 Paks",NA,NA
"6645","Magyar Posta Zrt. - Fiók","Dózsa Gy. utca 30-32., 7030 Paks",NA,NA
"6646","BUDAPEST Bank Zrt. - ATM","Dózsa György utca 45., 7030 Paks",NA,NA
"6647","BUDAPEST Bank Zrt. - Fiók","Dózsa György út 45., 7030 Paks",NA,NA
"6648","B3 Takarék - Fiók","Szövetkezet köz 1, 2454 Iváncsa",NA,NA
"6649","B3 Takarék - ATM","Szövetkezet köz 1, 2454 Iváncsa",NA,NA
"6650","OTP Bank Nyrt. - ATM","Ybl sétány 6, 6500 Baja",NA,NA
"6651","Erste Bank Hungary Zrt. - Fiók","Dózsa György út 64, 7030 Paks",NA,NA
"6652","Magyar Posta Zrt. - Fiók","Ady Endre utca 22, 2465 Ráckeresztúr",NA,NA
"6653","Erste Bank Hungary Zrt. - ATM","Gránátos utca 11., 6500 Baja",NA,NA
"6654","Erste Bank Hungary Zrt. - ATM","Dózsa György út 64, 7030 Paks",NA,NA
"6655","Dunaföldvár és Vidéke Tksz. - ATM","Táncsics u. 4, 7030 Paks",NA,NA
"6656","Dunaföldvár és Vidéke Tksz. - Fiók","Táncsics u. 4, 7030 Paks",NA,NA
"6657","K&H Bank Zrt. - ATM","Gránátos utca 11., 6500 Baja",NA,NA
"6658","B3 Takarék - ATM","Hősök tere 4/2., 2465 Ráckeresztúr",NA,NA
"6659","B3 Takarék - Fiók","Hősök tere 4/2., 2465 Ráckeresztúr",NA,NA
"6660","Magyar Posta Zrt. - Fiók","Ilektra utca 1., 2455 Beloiannisz",NA,NA
"6661","OTP Bank Nyrt. - ATM","Gránátos utca 11, 6500 Baja",NA,NA
"6662","K&H Bank Zrt. - ATM","Tolnai út 2/1, 7030 Paks",NA,NA
"6663","B3 Takarék - Fiók","Szarafisz u. 10, 2455 Beloiannisz",NA,NA
"6664","UniCredit Bank Zrt. - ATM","Táncsics M. u. 2., 7030 Paks",NA,NA
"6665","B3 Takarék - Fiók","Mártírok u. 5, 2038 Sóskút",NA,NA
"6666","B3 Takarék - ATM","Mártírok u. 5, 2038 Sóskút",NA,NA
"6667","OTP Bank Nyrt. - ATM","Tolnai utca 2, 7030 Paks",NA,NA
"6668","Magyar Posta Zrt. - Fiók","Szent Flórián tér 6., 2038 Sóskút",NA,NA
"6669","Magyar Posta Zrt. - Fiók","Fő tér 1., 2424 Előszállás",NA,NA
"6670","Dunakanyar Tksz. - ATM","Köztársaság tér 17, 2028 Pilismarót",NA,NA
"6671","Dunakanyar Tksz. - Fiók","Köztársaság tér 17, 2028 Pilismarót",NA,NA
"6672","Magyar Posta Zrt. - Fiók","Esztergomi utca 12., 2028 Pilismarót",NA,NA
"6673","OTP Bank Nyrt. - ATM","Egyetem utca 1, 2087 Piliscsaba",NA,NA
"6674","Magyar Posta Zrt. - Fiók","Klotildliget, Egyetem utca 1., 2081 Piliscsaba",NA,NA
"6675","OTP Bank Nyrt. - ATM","SOMOGYI BÉLA U. utca 3, 2071 Páty",NA,NA
"6676","CIB Bank Zrt. - ATM","Egyetem utca 1., 2081 Piliscsaba",NA,NA
"6677","Magyar Posta Zrt. - Fiók","Somogyi B. utca 3., 2071 Páty",NA,NA
"6678","B3 Takarék - Fiók","Szabadság út 96, 2051 Biatorbágy",NA,NA
"6679","Erste Bank Hungary Zrt. - ATM","Barátság útja 2., 7030 Paks",NA,NA
"6680","OTP Bank Nyrt. - ATM","Barátság utca 1-3, 7030 Paks",NA,NA
"6681","Magyar Posta Zrt. - Fiók","Barátság utca 2., 7030 Paks",NA,NA
"6682","OTP Bank Nyrt. - Fiók","Kishegyi út 44/a, 7030 Paks",NA,NA
"6683","OTP Bank Nyrt. - ATM","Kishegyesi út 44/a, 7030 Paks",NA,NA
"6684","Erste Bank Hungary Zrt. - ATM","6. számú út 2, 7030 Paks",NA,NA
"6685","K&H Bank Zrt. - ATM","Szabadság utca 76., 2051 Biatorbágy",NA,NA
"6686","K&H Bank Zrt. - ATM","Szabadság utca 76., 2051 Biatorbágy",NA,NA
"6687","K&H Bank Zrt. - Fiók","Szabadság utca 76, 2051 Biatorbágy",NA,NA
"6688","OTP Bank Nyrt. - ATM","Rákóczi út 17, 2071 Páty",NA,NA
"6689","OTP Bank Nyrt. - ATM","Baross G. út 1/a, 2051 Biatorbágy",NA,NA
"6690","Magyar Posta Zrt. - Fiók","Baross Gábor út 5/a, 2051 Biatorbágy",NA,NA
"6691","CENTRÁL TAKARÉK Szövetkezet - Fiók","Széchenyi utca 10, 2639 Bernecebaráti",NA,NA
"6692","Magyar Posta Zrt. - Fiók","Széchenyi utca 1., 2639 Bernecebaráti",NA,NA
"6693","Magyar Posta Zrt. - Fiók","Árpád út 4., 2628 Szob",NA,NA
"6694","OTP Bank Nyrt. - Fiók","Szabadság tér 3, 2628 Szob",NA,NA
"6695","OTP Bank Nyrt. - ATM","Szabadság tér 3, 2628 Szob",NA,NA
"6696","Magyar Posta Zrt. - Fiók","Kórház fasor 22, 2089 Telki",NA,NA
"6697","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 27., 2629 Márianosztra",NA,NA
"6698","MKB Zrt. - Fiók","Dózsa György út 75, 7030 Paks",NA,NA
"6699","MKB Zrt. - ATM","Dózsa György út 75, 7030 Paks",NA,NA
"6700","Magyar Posta Zrt. - Fiók","Petőfi Sándor utca 2., 6523 Csátalja",NA,NA
"6701","Magyar Posta Zrt. - Fiók","Hunyadi utca 54., 2500 Esztergom",NA,NA
"6702","OTP Bank Nyrt. - ATM","Fő út 131, 2081 Piliscsaba",NA,NA
"6703","Pilisvörösvár és Vdéke Tksz. - Fiók","Bajcsy-Zs. u. 14, 2081 Piliscsaba",NA,NA
"6704","Pilisvörösvár és Vdéke Tksz. - ATM","Bajcsy-Zs. u. 14, 2081 Piliscsaba",NA,NA
"6705","""BÁCSKA"" Takarékszövetkezet - Fiók","Kossuth L. u. 2, 6523 Csátalja",NA,NA
"6706","CIB Bank Zrt. - ATM","Kinizsi utca 1-3., 2081 Piliscsaba",NA,NA
"6707","CIB Bank Zrt. - Fiók","Kinizsi utca 1-3., 2081 Piliscsaba",NA,NA
"6708","Magyar Posta Zrt. - Fiók","Petőfi út 3-5., 2456 Besnyő",NA,NA
"6709","B3 Takarék - Fiók","Táncsics u. 8, 2456 Besnyő",NA,NA
"6710","Magyar Posta Zrt. - Fiók","Fő út 73., 2638 Kemence",NA,NA
"6711","OTP Bank Nyrt. - ATM","Fő utca 77, 2638 Kemence",NA,NA
"6712","CENTRÁL TAKARÉK Szövetkezet - Fiók","Fő utca 77, 2638 Kemence",NA,NA
"6713","Magyar Posta Zrt. - Fiók","Bajcsy-Zsilinszky út 3., 2081 Piliscsaba",NA,NA
"6714","""BÁCSKA"" Takarékszövetkezet - Fiók","Hunyadi u. 1, 6528 Bátmonostor",NA,NA
"6715","Magyar Posta Zrt. - Fiók","Szabadság tér 3., 2431 Perkáta",NA,NA
"6716","Magyar Posta Zrt. - Fiók","Kossuth utca 4., 6528 Bátmonostor",NA,NA
"6717","OTP Bank Nyrt. - ATM","Budai utca 23, 2462 Martonvásár",NA,NA
"6718","Erste Bank Hungary Zrt. - ATM","Budai út 13., 2462 Martonvásár",NA,NA
"6719","Magyar Posta Zrt. - Fiók","Szent László utca 1., 2462 Martonvásár",NA,NA
"6720","K&H Bank Zrt. - ATM","Fehérvár utca 1/a, 2462 Martonvásár",NA,NA
"6721","K&H Bank Zrt. - Fiók","Fehérvár utca 1/a, 2462 Martonvásár",NA,NA
"6722","B3 Takarék - ATM","Brunszvik Teréz u. 1/b, 2462 Martonvásár",NA,NA
"6723","B3 Takarék - Fiók","Brunszvik út 1/B, 2462 Martonvásár",NA,NA
"6724","Magyar Posta Zrt. - Fiók","Béke utca 40., 2519 Piliscsév",NA,NA
"6725","OTP Bank Nyrt. - ATM","Kossuth L. utca 9- 25, 2093 Budajenő",NA,NA
"6726","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 6., 2093 Budajenő",NA,NA
"6727","DUNA TAKARÉK BANK Zrt. - ATM","Urbanics utca 2, 2519 Piliscsév",NA,NA
"6728","DUNA TAKARÉK BANK Zrt. - Fiók","Urbanics utca 2, 2519 Piliscsév",NA,NA
"6729","Magyar Posta Zrt. - Fiók","József nádor utca 18., 2422 Mezőfalva",NA,NA
"6730","Fókusz Takarék - Fiók","Fő tér 4. 7 4. 7. ép., 2317 Szgetcsép",NA,NA
"6731","Magyar Posta Zrt. - Fiók","Rákóczi F. utca 99/b., 7135 Dunaszentgyörgy",NA,NA
"6732","OTP Bank Nyrt. - ATM","József nádor utca 19, 2422 Mezőfalva",NA,NA
"6733","Dunaföldvár és Vidéke Tksz. - Fiók","Kinizsi P. u. 46, 2422 Mezőfalva",NA,NA
"6734","Magyar Posta Zrt. - Fiók","Petőfi Sándor utca 1., 2039 Pusztazámor",NA,NA
"6735","Hungária Takarék - Fiók","Rákóczi u. 69, 7135 Dunaszentgyörgy",NA,NA
"6736","OTP Bank Nyrt. - ATM","Béke utca 1, 7133 Fadd",NA,NA
"6737","Magyar Posta Zrt. - Fiók","Dózsa György utca 23., 7133 Fadd",NA,NA
"6738","Hungária Takarék - Fiók","Váci Mihály utca 4, 7133 Fadd",NA,NA
"6739","Hungária Takarék - ATM","Váci M. u. 4, 7133 Fadd",NA,NA
"6740","B3 Takarék - Fiók","Adonyi u. 41, 2490 Pusztaszabolcs",NA,NA
"6741","B3 Takarék - ATM","Adonyi utca 41, 2490 Pusztaszabolcs",NA,NA
"6742","Magyar Posta Zrt. - Fiók","Rákóczi utca 10/a., 2425 Nagykarácsony",NA,NA
"6743","Magyar Posta Zrt. - Fiók","Sport utca 15., 2490 Pusztaszabolcs",NA,NA
"6744","Magyar Posta Zrt. - Fiók","Fő utca 39., 6512 Szeremle",NA,NA
"6745","Magyar Posta Zrt. - Fiók","Kossuth utca 58., 6525 Hercegszántó",NA,NA
"6746","OTP Bank Nyrt. - ATM","Sport utca 2/2, 2490 Pusztaszabolcs",NA,NA
"6747","Magyar Posta Zrt. - Fiók","Kápolna út 2., 2080 Pilisjászfalu",NA,NA
"6748","Magyar Posta Zrt. - Fiók","Kossuth utca 25., 7132 Bogyiszló",NA,NA
"6749","Magyar Posta Zrt. - Fiók","Petőfi utca 30., 6524 Dávod",NA,NA
"6750","Dunaföldvár és Vidéke Tksz. - ATM","Kossuth L. u. 28, 7132 Bogyiszló",NA,NA
"6751","Dunaföldvár és Vidéke Tksz. - Fiók","Kossuth u. 28, 7132 Bogyiszló",NA,NA
"6752","""BÁCSKA"" Takarékszövetkezet - ATM","Dózsa Gy. u. 8, 6525 Hercegszántó",NA,NA
"6753","""BÁCSKA"" Takarékszövetkezet - Fiók","Kossuth Lajos u. 38, 6525 Hercegszántó",NA,NA
"6754","Magyar Posta Zrt. - Fiók","Szabadság tér 1., 6527 Nagybaracska",NA,NA
"6755","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 7., 2471 Baracska",NA,NA
"6756","""BÁCSKA"" Takarékszövetkezet - Fiók","Szabadság tér 2, 6527 Nagybaracska",NA,NA
"6757","""BÁCSKA"" Takarékszövetkezet - ATM","Szabadság tér 2, 6527 Nagybaracska",NA,NA
"6758","DUNA TAKARÉK BANK Zrt. - ATM","Szabadság tér 13, 2517 Kesztölc",NA,NA
"6759","""BÁCSKA"" Takarékszövetkezet - ATM","Petőfi S. u. 2, 6524 Dávod",NA,NA
